,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
228,rogue_agent_key_updown.csv,0,Gaussian,0.00083455,0,Gaussian,0.00083455,1
229,rogue_agent_key_hold.csv,11.891316383996637,Linear,0.003367,1,Linear,0.00075245,0.9999179
230,art_load_balancer_spikes.csv,12.703801324074744,KMeans,0.25,2,KMeans,0.00075287,0.99991832
231,ec2_disk_write_bytes_1ef3de.csv,14.481328663340353,Linear,0.08695652,3,Linear,0.00075245,0.9999179
232,ec2_disk_write_bytes_c0d644.csv,15.545719770961972,Linear,0.5,4,Linear,0.00075245,0.9999179
233,ec2_cpu_utilization_77c1ca.csv,17.275618208258408,KMeans,0.03921569,5,Linear,0.00075245,0.9999179
234,ec2_cpu_utilization_24ae8d.csv,18.681586409205,KMeans,1.0,6,KMeans,0.00075287,0.99991832
235,ec2_network_in_5abac7.csv,21.010775289243053,Linear,0.66666667,7,Linear,0.00075245,0.9999179
236,ec2_cpu_utilization_fe7f93.csv,22.415793293387765,Linear,0.5,8,Linear,0.00075245,0.9999179
237,ec2_cpu_utilization_53ea38.csv,22.43850984959312,KMeans,0.04255319,9,Linear,0.00075245,0.9999179
238,art_daily_jumpsdown.csv,22.752900845361665,KMeans,0.03030303,10,KMeans,0.00075287,0.99991832
239,,,,,,,,
240,rds_cpu_utilization_cc0c53.csv,0,Gaussian,1.0,0,Gaussian,1.0,1
241,ec2_cpu_utilization_5f5533.csv,1.1836894692364628,KMeans,0.57142857,1,KMeans,1.0,1.0
242,rds_cpu_utilization_e47b3b.csv,3.0122155171101133,Linear,0.66666667,2,KMeans,1.0,1.0
243,ec2_cpu_utilization_ac20cd.csv,3.5591035400869346,KMeans,0.66666667,3,KMeans,1.0,1.0
244,grok_asg_anomaly.csv,4.704413548952903,KMeans,0.5,4,KMeans,1.0,1.0
245,ec2_cpu_utilization_825cc2.csv,8.688412801665548,KMeans,0.66666667,5,KMeans,1.0,1.0
246,ec2_cpu_utilization_fe7f93.csv,9.08680803045171,Linear,0.5,6,KMeans,1.0,1.0
247,art_daily_jumpsup.csv,9.138148951521561,KMeans,0.22222222,7,KMeans,1.0,1.0
248,ec2_request_latency_system_failure.csv,9.23914000286306,KMeans,0.66666667,8,KMeans,1.0,1.0
249,art_daily_nojump.csv,9.66946831550657,KMeans,0.00152207,9,KMeans,1.0,1.0
250,art_daily_jumpsdown.csv,9.669706114881125,KMeans,0.03030303,10,KMeans,1.0,1.0
251,,,,,,,,
252,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1
253,ambient_temperature_system_failure.csv,21.611769431463756,KMeans,0.8,1,KMeans,0.25,1.0
254,TravelTime_387.csv,34.94367646775883,KMeans,0.66666667,2,KMeans,0.25,1.0
255,TravelTime_451.csv,36.48940178640457,KMeans,0.4,3,KMeans,0.25,1.0
256,cpu_utilization_asg_misconfiguration.csv,38.08841770013905,KMeans,0.00775194,4,KMeans,0.25,1.0
257,machine_temperature_system_failure.csv,39.16232609480435,Linear,0.4,5,KMeans,0.25,1.0
258,exchange-2_cpc_results.csv,42.885314678379125,KMeans,0.33333333,6,KMeans,0.25,1.0
259,exchange-2_cpm_results.csv,43.199119006830124,KMeans,0.8,7,KMeans,0.25,1.0
260,exchange-3_cpc_results.csv,45.23337169192986,Linear,0.57142857,8,KMeans,0.25,1.0
261,occupancy_6005.csv,45.510441264232796,Linear,1.0,9,KMeans,0.25,1.0
262,occupancy_t4013.csv,45.93464920648597,Linear,1.0,10,KMeans,0.25,1.0
263,,,,,,,,
264,ec2_cpu_utilization_5f5533.csv,0,KMeans,0.57142857,0,KMeans,0.57142857,1
265,rds_cpu_utilization_cc0c53.csv,1.1836894692364628,Gaussian,1.0,1,Gaussian,0.5,0.92857143
266,rds_cpu_utilization_e47b3b.csv,2.7742052535208144,Linear,0.66666667,2,Gaussian,0.5,0.92857143
267,ec2_cpu_utilization_ac20cd.csv,3.318058835676102,KMeans,0.66666667,3,Gaussian,0.5,0.92857143
268,grok_asg_anomaly.csv,3.911902849767474,KMeans,0.5,4,KMeans,0.57142857,1.0
269,ec2_cpu_utilization_825cc2.csv,8.149256563202794,KMeans,0.66666667,5,KMeans,0.57142857,1.0
270,art_daily_jumpsup.csv,8.729044884513709,KMeans,0.22222222,6,KMeans,0.57142857,1.0
271,ec2_cpu_utilization_fe7f93.csv,8.783008496936567,Linear,0.5,7,KMeans,0.57142857,1.0
272,art_daily_jumpsdown.csv,9.165741080129598,KMeans,0.03030303,8,KMeans,0.57142857,1.0
273,art_daily_nojump.csv,9.169804444795483,KMeans,0.00152207,9,KMeans,0.57142857,1.0
274,ec2_request_latency_system_failure.csv,9.336557991453079,KMeans,0.66666667,10,KMeans,0.57142857,1.0
275,,,,,,,,
276,art_daily_flatmiddle.csv,0,KMeans,0.02,0,KMeans,0.02,1
277,art_daily_jumpsdown.csv,11.330450515271616,KMeans,0.03030303,1,KMeans,0.02,1.0
278,art_daily_nojump.csv,11.362177284388164,KMeans,0.00152207,2,KMeans,0.02,1.0
279,art_daily_jumpsup.csv,11.40912019961337,KMeans,0.22222222,3,KMeans,0.02,1.0
280,ec2_cpu_utilization_825cc2.csv,12.028491797237884,KMeans,0.66666667,4,KMeans,0.02,1.0
281,ec2_request_latency_system_failure.csv,12.05747627250047,KMeans,0.66666667,5,KMeans,0.02,1.0
282,ec2_cpu_utilization_fe7f93.csv,12.075033804378135,Linear,0.5,6,KMeans,0.02,1.0
283,ec2_cpu_utilization_53ea38.csv,12.201485901601725,KMeans,0.04255319,7,KMeans,0.02,1.0
284,elb_request_count_8c0756.csv,12.356761042572066,Linear,0.66666667,8,KMeans,0.02,1.0
285,ec2_cpu_utilization_77c1ca.csv,15.585923020213139,KMeans,0.03921569,9,KMeans,0.02,1.0
