,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
90,Twitter_volume_UPS.csv,2008.2262710798411,Linear,0.28571429,6,KMeans,0.83333333,1.0,0.7000000000000001
91,Twitter_volume_AMZN.csv,2008.2299489150637,KMeans,0.66666667,7,KMeans,0.83333333,1.0,0.7000000000000001
92,Twitter_volume_GOOG.csv,2008.2299595123159,Linear,0.4,8,KMeans,0.83333333,1.0,0.7000000000000001
93,Twitter_volume_CVS.csv,2008.229969520832,Linear,0.66666667,9,Linear,0.63157895,0.79824562,0.7000000000000001
94,Twitter_volume_PFE.csv,2008.2299742307216,KMeans,0.42857143,10,KMeans,0.83333333,1.0,0.7000000000000001
95,,,,,,,,,
96,Breast Cancer Diagnostic,0,KMeans,0.83333333,0,KMeans,0.83333333,1,
97,Letter Recognition,3780.1583101838855,KMeans,0.44545455,1,KMeans,0.83333333,1.0,0.8
98,Pen-Based Recognition of Handwritten Text,3783.0341129854505,KMeans,0.88648649,2,KMeans,0.83333333,1.0,0.8
99,speed_7578.csv,3788.073512739064,KMeans,0.75,3,KMeans,0.83333333,1.0,0.8
100,speed_t4013.csv,3788.23527684903,Linear,1.0,4,KMeans,0.83333333,1.0,0.8
101,speed_6005.csv,3788.2589204959877,Linear,0.66666667,5,KMeans,0.83333333,1.0,0.8
102,Twitter_volume_UPS.csv,3788.263916511627,Linear,0.28571429,6,KMeans,0.83333333,1.0,0.8
103,Twitter_volume_AMZN.csv,3788.26759434685,KMeans,0.66666667,7,KMeans,0.83333333,1.0,0.8
104,Twitter_volume_GOOG.csv,3788.267604944102,Linear,0.4,8,KMeans,0.83333333,1.0,0.8
105,Twitter_volume_CVS.csv,3788.267614952618,Linear,0.66666667,9,Linear,0.63157895,0.79824562,0.8
106,Twitter_volume_PFE.csv,3788.2676196625075,KMeans,0.42857143,10,KMeans,0.83333333,1.0,0.8
107,,,,,,,,,
108,Breast Cancer Diagnostic,0,KMeans,0.83333333,0,KMeans,0.83333333,1,
109,Letter Recognition,7384.734542183253,KMeans,0.44545455,1,KMeans,0.83333333,1.0,0.9
110,Pen-Based Recognition of Handwritten Text,7387.610344984818,KMeans,0.88648649,2,KMeans,0.83333333,1.0,0.9
111,speed_7578.csv,7392.649744738432,KMeans,0.75,3,KMeans,0.83333333,1.0,0.9
112,speed_t4013.csv,7392.811508848398,Linear,1.0,4,KMeans,0.83333333,1.0,0.9
113,speed_6005.csv,7392.835152495356,Linear,0.66666667,5,KMeans,0.83333333,1.0,0.9
114,Twitter_volume_UPS.csv,7392.840148510995,Linear,0.28571429,6,KMeans,0.83333333,1.0,0.9
115,Twitter_volume_AMZN.csv,7392.843826346218,KMeans,0.66666667,7,KMeans,0.83333333,1.0,0.9
116,Twitter_volume_GOOG.csv,7392.84383694347,Linear,0.4,8,KMeans,0.83333333,1.0,0.9
117,Twitter_volume_CVS.csv,7392.843846951986,Linear,0.66666667,9,Linear,0.63157895,0.79824562,0.9
118,Twitter_volume_PFE.csv,7392.843851661875,KMeans,0.42857143,10,KMeans,0.83333333,1.0,0.9
119,,,,,,,,,
120,Breast Cancer Diagnostic,0,KMeans,0.83333333,0,KMeans,0.83333333,1,
121,Letter Recognition,14994.395476404141,KMeans,0.44545455,1,KMeans,0.83333333,1.0,1.0
122,Pen-Based Recognition of Handwritten Text,14997.271279205706,KMeans,0.88648649,2,KMeans,0.83333333,1.0,1.0
123,speed_7578.csv,15002.31067895932,KMeans,0.75,3,KMeans,0.83333333,1.0,1.0
124,speed_t4013.csv,15002.472443069288,Linear,1.0,4,KMeans,0.83333333,1.0,1.0
125,speed_6005.csv,15002.496086716244,Linear,0.66666667,5,KMeans,0.83333333,1.0,1.0
126,Twitter_volume_UPS.csv,15002.501082731884,Linear,0.28571429,6,KMeans,0.83333333,1.0,1.0
127,Twitter_volume_AMZN.csv,15002.504760567106,KMeans,0.66666667,7,KMeans,0.83333333,1.0,1.0
128,Twitter_volume_GOOG.csv,15002.504771164358,Linear,0.4,8,KMeans,0.83333333,1.0,1.0
129,Twitter_volume_CVS.csv,15002.504781172875,Linear,0.66666667,9,Linear,0.63157895,0.79824562,1.0
130,Twitter_volume_PFE.csv,15002.504785882764,KMeans,0.42857143,10,KMeans,0.83333333,1.0,1.0
131,,,,,,,,,
132,KDD-Cup99 HTTP,0,RPCA,0.93849658,0,RPCA,0.93849658,1,
133,Pen-Based Recognition of Handwritten Text (Local),151.42450638058764,KMeans,0.52631579,1,KMeans,0.38537271,0.4468761299999999,0.0
134,Speech Accent Data,152.27091126254246,Linear,0.11764706,2,KMeans,0.38537271,0.4468761299999999,0.0
135,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,154.008224532046,KMeans,0.5,3,KMeans,0.38537271,0.4468761299999999,0.0
136,exchange-4_cpc_results.csv,154.01069251431807,Linear,0.66666667,4,KMeans,0.38537271,0.4468761299999999,0.0
137,exchange-3_cpc_results.csv,154.01803170014898,Linear,0.57142857,5,Linear,0.92639843,0.98790185,0.0
138,exchange-2_cpm_results.csv,154.03044814721898,KMeans,0.8,6,KMeans,0.38537271,0.4468761299999999,0.0
139,TravelTime_387.csv,154.03230443254907,KMeans,0.66666667,7,KMeans,0.38537271,0.4468761299999999,0.0
140,rogue_agent_key_hold.csv,154.04038778097348,Linear,0.003367,8,KMeans,0.38537271,0.4468761299999999,0.0
141,exchange-4_cpm_results.csv,154.046525356161,KMeans,0.75,9,KMeans,0.38537271,0.4468761299999999,0.0
142,speed_t4013.csv,154.05575968391315,Linear,1.0,10,KMeans,0.38537271,0.4468761299999999,0.0
143,,,,,,,,,
144,KDD-Cup99 HTTP,0,RPCA,0.93849658,0,RPCA,0.93849658,1,
145,Pen-Based Recognition of Handwritten Text (Local),167.76454054111704,KMeans,0.52631579,1,KMeans,0.38537271,0.4468761299999999,0.1
146,Speech Accent Data,168.61094542307188,Linear,0.11764706,2,KMeans,0.38537271,0.4468761299999999,0.1
