,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
168,speed_6005.csv,12.588942113635877,Linear,0.66666667,6,Linear,0.5,0.83333333,0.7000000000000001
169,speed_7578.csv,133.1639062333839,KMeans,0.75,7,Linear,0.5,0.83333333,0.7000000000000001
170,,,,,,,,,
171,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
172,occupancy_t4013.csv,18.23620170636969,Linear,1.0,1,Linear,0.5,0.83333333,0.8
173,nyc_taxi.csv,18.24601155591631,Linear,0.25,2,Linear,0.5,0.83333333,0.8
174,TravelTime_451.csv,18.246901069865913,KMeans,0.4,3,Linear,0.5,0.83333333,0.8
175,occupancy_6005.csv,18.248691929595687,Linear,1.0,4,Linear,0.5,0.83333333,0.8
176,speed_t4013.csv,21.15674197108215,Linear,1.0,5,Linear,0.5,0.83333333,0.8
177,speed_6005.csv,21.168305027421365,Linear,0.66666667,6,Linear,0.5,0.83333333,0.8
178,speed_7578.csv,141.75248932564355,KMeans,0.75,7,Linear,0.5,0.83333333,0.8
179,,,,,,,,,
180,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
181,occupancy_t4013.csv,35.6284903435503,Linear,1.0,1,Linear,0.5,0.83333333,0.9
182,nyc_taxi.csv,35.633512445220546,Linear,0.25,2,Linear,0.5,0.83333333,0.9
183,TravelTime_451.csv,35.63396792582226,KMeans,0.4,3,Linear,0.5,0.83333333,0.9
184,occupancy_6005.csv,35.6348849952732,Linear,1.0,4,Linear,0.5,0.83333333,0.9
185,speed_t4013.csv,38.54948743851214,Linear,1.0,5,Linear,0.5,0.83333333,0.9
186,speed_6005.csv,38.555834690420184,Linear,0.66666667,6,Linear,0.5,0.83333333,0.9
187,speed_7578.csv,159.14479228598552,KMeans,0.75,7,Linear,0.5,0.83333333,0.9
188,,,,,,,,,
189,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
190,occupancy_t4013.csv,72.3489834498634,Linear,1.0,1,Linear,0.5,0.83333333,1.0
191,nyc_taxi.csv,72.35145673206476,Linear,0.25,2,Linear,0.5,0.83333333,1.0
192,TravelTime_451.csv,72.35168105999114,KMeans,0.4,3,Linear,0.5,0.83333333,1.0
193,occupancy_6005.csv,72.35213273079445,Linear,1.0,4,Linear,0.5,0.83333333,1.0
194,speed_t4013.csv,75.27011815545501,Linear,1.0,5,Linear,0.5,0.83333333,1.0
195,speed_6005.csv,75.27336908920154,Linear,0.66666667,6,Linear,0.5,0.83333333,1.0
196,speed_7578.csv,195.86313836709374,KMeans,0.75,7,Linear,0.5,0.83333333,1.0
197,,,,,,,,,
198,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
199,TravelTime_451.csv,0.022154775319254916,KMeans,0.4,1,KMeans,0.25,1.0,0.0
200,occupancy_6005.csv,0.06487103760981683,Linear,1.0,2,KMeans,0.25,1.0,0.0
201,occupancy_t4013.csv,0.3181534644162472,Linear,1.0,3,Linear,0.25,1.0,0.0
202,speed_6005.csv,2.9224295016901287,Linear,0.66666667,4,Linear,0.25,1.0,0.0
203,speed_t4013.csv,2.938636455412729,Linear,1.0,5,Linear,0.25,1.0,0.0
