,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
209,Twitter_volume_KO.csv,8.491483080017282,Linear,0.8,5,Linear,0.57142857,0.9047619
210,Twitter_volume_IBM.csv,9.120777991669014,Linear,0.5,6,Linear,0.57142857,0.9047619
211,Twitter_volume_UPS.csv,10.483328933005154,Linear,0.28571429,7,Linear,0.57142857,0.9047619
212,Twitter_volume_CVS.csv,14.355653901117744,Linear,0.66666667,8,Linear,0.57142857,0.9047619
213,Twitter_volume_PFE.csv,15.22697259131796,KMeans,0.42857143,9,Linear,0.57142857,0.9047619
214,speed_6005.csv,25.73288671491293,Linear,0.66666667,10,Linear,0.57142857,0.9047619
215,,,,,,,,
0,,,,,K,,Method match,Accuracy
0,,,,,1.0,,0.7222222222222222,0.9384026894444444
0,,,,,2.0,,0.6111111111111112,0.923764241111111
0,,,,,3.0,,0.6111111111111112,0.923764241111111
0,,,,,4.0,,0.6111111111111112,0.923764241111111
0,,,,,5.0,,0.6111111111111112,0.923764241111111
0,,,,,6.0,,0.6111111111111112,0.923764241111111
0,,,,,7.0,,0.7222222222222222,0.9384026894444444
0,,,,,8.0,,0.6666666666666666,0.9272915783333333
0,,,,,9.0,,0.7222222222222222,0.9384026894444444
0,,,,,10.0,,0.7222222222222222,0.9384026894444444
