,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
775,art_daily_flatmiddle.csv,0.0,KMeans,0.02,1,KMeans,0.57142857,1.0,0.6000000000000001
776,,,,,,,,,
777,ec2_cpu_utilization_5f5533.csv,0,KMeans,0.57142857,0,KMeans,0.57142857,1,
778,art_daily_flatmiddle.csv,0.0,KMeans,0.02,1,KMeans,0.57142857,1.0,0.7000000000000001
779,,,,,,,,,
780,ec2_cpu_utilization_5f5533.csv,0,KMeans,0.57142857,0,KMeans,0.57142857,1,
781,art_daily_flatmiddle.csv,0.0,KMeans,0.02,1,KMeans,0.57142857,1.0,0.8
782,,,,,,,,,
783,ec2_cpu_utilization_5f5533.csv,0,KMeans,0.57142857,0,KMeans,0.57142857,1,
784,art_daily_flatmiddle.csv,0.0,KMeans,0.02,1,KMeans,0.57142857,1.0,0.9
785,,,,,,,,,
786,ec2_cpu_utilization_5f5533.csv,0,KMeans,0.57142857,0,KMeans,0.57142857,1,
787,art_daily_flatmiddle.csv,0.0,KMeans,0.02,1,KMeans,0.57142857,1.0,1.0
788,,,,,,,,,
789,art_daily_flatmiddle.csv,0,KMeans,0.02,0,KMeans,0.02,1,
790,Twitter_volume_UPS.csv,0.0,Linear,0.28571429,1,Linear,0.0,0.98,0.0
791,,,,,,,,,
792,art_daily_flatmiddle.csv,0,KMeans,0.02,0,KMeans,0.02,1,
793,ec2_disk_write_bytes_c0d644.csv,0.0,Linear,0.5,1,Linear,0.0,0.98,0.1
794,,,,,,,,,
795,art_daily_flatmiddle.csv,0,KMeans,0.02,0,KMeans,0.02,1,
796,ec2_disk_write_bytes_c0d644.csv,0.0,Linear,0.5,1,Linear,0.0,0.98,0.2
797,,,,,,,,,
798,art_daily_flatmiddle.csv,0,KMeans,0.02,0,KMeans,0.02,1,
799,ec2_disk_write_bytes_c0d644.csv,0.0,Linear,0.5,1,Linear,0.0,0.98,0.30000000000000004
800,,,,,,,,,
801,art_daily_flatmiddle.csv,0,KMeans,0.02,0,KMeans,0.02,1,
802,ec2_disk_write_bytes_c0d644.csv,0.0,Linear,0.5,1,Linear,0.0,0.98,0.4
803,,,,,,,,,
804,art_daily_flatmiddle.csv,0,KMeans,0.02,0,KMeans,0.02,1,
805,ec2_disk_write_bytes_c0d644.csv,0.0,Linear,0.5,1,Linear,0.0,0.98,0.5
806,,,,,,,,,
807,art_daily_flatmiddle.csv,0,KMeans,0.02,0,KMeans,0.02,1,
808,ec2_disk_write_bytes_c0d644.csv,0.0,Linear,0.5,1,Linear,0.0,0.98,0.6000000000000001
809,,,,,,,,,
810,art_daily_flatmiddle.csv,0,KMeans,0.02,0,KMeans,0.02,1,
811,ec2_disk_write_bytes_c0d644.csv,0.0,Linear,0.5,1,Linear,0.0,0.98,0.7000000000000001
812,,,,,,,,,
813,art_daily_flatmiddle.csv,0,KMeans,0.02,0,KMeans,0.02,1,
814,ec2_disk_write_bytes_c0d644.csv,0.0,Linear,0.5,1,Linear,0.0,0.98,0.8
815,,,,,,,,,
816,art_daily_flatmiddle.csv,0,KMeans,0.02,0,KMeans,0.02,1,
817,ec2_disk_write_bytes_c0d644.csv,0.0,Linear,0.5,1,Linear,0.0,0.98,0.9
818,,,,,,,,,
819,art_daily_flatmiddle.csv,0,KMeans,0.02,0,KMeans,0.02,1,
820,ec2_disk_write_bytes_c0d644.csv,0.0,Linear,0.5,1,Linear,0.0,0.98,1.0
821,,,,,,,,,
822,ec2_disk_write_bytes_c0d644.csv,0,Linear,0.5,0,Linear,0.5,1,
823,TravelTime_451.csv,0.0,KMeans,0.4,1,KMeans,0.5,1.0,0.1
824,,,,,,,,,
825,ec2_disk_write_bytes_c0d644.csv,0,Linear,0.5,0,Linear,0.5,1,
826,TravelTime_451.csv,0.0,KMeans,0.4,1,KMeans,0.5,1.0,0.2
827,,,,,,,,,
828,ec2_disk_write_bytes_c0d644.csv,0,Linear,0.5,0,Linear,0.5,1,
829,TravelTime_451.csv,0.0,KMeans,0.4,1,KMeans,0.5,1.0,0.30000000000000004
830,,,,,,,,,
831,ec2_disk_write_bytes_c0d644.csv,0,Linear,0.5,0,Linear,0.5,1,
832,TravelTime_451.csv,0.0,KMeans,0.4,1,KMeans,0.5,1.0,0.4
833,,,,,,,,,
834,ec2_disk_write_bytes_c0d644.csv,0,Linear,0.5,0,Linear,0.5,1,
835,TravelTime_451.csv,0.0,KMeans,0.4,1,KMeans,0.5,1.0,0.5
836,,,,,,,,,
837,ec2_disk_write_bytes_c0d644.csv,0,Linear,0.5,0,Linear,0.5,1,
838,TravelTime_451.csv,0.0,KMeans,0.4,1,KMeans,0.5,1.0,0.6000000000000001
839,,,,,,,,,
840,ec2_disk_write_bytes_c0d644.csv,0,Linear,0.5,0,Linear,0.5,1,
841,TravelTime_451.csv,0.0,KMeans,0.4,1,KMeans,0.5,1.0,0.7000000000000001
842,,,,,,,,,
843,ec2_disk_write_bytes_c0d644.csv,0,Linear,0.5,0,Linear,0.5,1,
844,TravelTime_451.csv,0.0,KMeans,0.4,1,KMeans,0.5,1.0,0.8
845,,,,,,,,,
846,ec2_disk_write_bytes_c0d644.csv,0,Linear,0.5,0,Linear,0.5,1,
847,TravelTime_451.csv,0.0,KMeans,0.4,1,KMeans,0.5,1.0,0.9
848,,,,,,,,,
849,ec2_disk_write_bytes_c0d644.csv,0,Linear,0.5,0,Linear,0.5,1,
850,TravelTime_451.csv,0.0,KMeans,0.4,1,KMeans,0.5,1.0,1.0
851,,,,,,,,,
852,TravelTime_451.csv,0,KMeans,0.4,0,KMeans,0.4,1,
853,Twitter_volume_AAPL.csv,0.0,Linear,0.4,1,Linear,0.18181818,0.7818181799999999,0.0
854,,,,,,,,,
855,TravelTime_451.csv,0,KMeans,0.4,0,KMeans,0.4,1,
856,Twitter_volume_AAPL.csv,0.0,Linear,0.4,1,Linear,0.18181818,0.7818181799999999,0.1
857,,,,,,,,,
858,TravelTime_451.csv,0,KMeans,0.4,0,KMeans,0.4,1,
859,Twitter_volume_AAPL.csv,0.0,Linear,0.4,1,Linear,0.18181818,0.7818181799999999,0.2
860,,,,,,,,,
861,TravelTime_451.csv,0,KMeans,0.4,0,KMeans,0.4,1,
862,Twitter_volume_AAPL.csv,0.0,Linear,0.4,1,Linear,0.18181818,0.7818181799999999,0.30000000000000004
863,,,,,,,,,
864,TravelTime_451.csv,0,KMeans,0.4,0,KMeans,0.4,1,
865,Twitter_volume_AAPL.csv,0.0,Linear,0.4,1,Linear,0.18181818,0.7818181799999999,0.4
866,,,,,,,,,
867,TravelTime_451.csv,0,KMeans,0.4,0,KMeans,0.4,1,
868,Twitter_volume_AAPL.csv,0.0,Linear,0.4,1,Linear,0.18181818,0.7818181799999999,0.5
869,,,,,,,,,
870,TravelTime_451.csv,0,KMeans,0.4,0,KMeans,0.4,1,
871,Twitter_volume_AAPL.csv,0.0,Linear,0.4,1,Linear,0.18181818,0.7818181799999999,0.6000000000000001
872,,,,,,,,,
873,TravelTime_451.csv,0,KMeans,0.4,0,KMeans,0.4,1,
874,Twitter_volume_AAPL.csv,0.0,Linear,0.4,1,Linear,0.18181818,0.7818181799999999,0.7000000000000001
875,,,,,,,,,
876,TravelTime_451.csv,0,KMeans,0.4,0,KMeans,0.4,1,
877,Twitter_volume_AAPL.csv,0.0,Linear,0.4,1,Linear,0.18181818,0.7818181799999999,0.8
878,,,,,,,,,
879,TravelTime_451.csv,0,KMeans,0.4,0,KMeans,0.4,1,
880,Twitter_volume_AAPL.csv,0.0,Linear,0.4,1,Linear,0.18181818,0.7818181799999999,0.9
881,,,,,,,,,
882,TravelTime_451.csv,0,KMeans,0.4,0,KMeans,0.4,1,
883,Twitter_volume_AAPL.csv,0.0,Linear,0.4,1,Linear,0.18181818,0.7818181799999999,1.0
884,,,,,,,,,
885,Twitter_volume_AAPL.csv,0,Linear,0.4,0,Linear,0.4,1,
886,rds_cpu_utilization_e47b3b.csv,0.0,Linear,0.66666667,1,Linear,0.4,1.0,0.0
887,,,,,,,,,
888,Twitter_volume_AAPL.csv,0,Linear,0.4,0,Linear,0.4,1,
889,rds_cpu_utilization_e47b3b.csv,0.0,Linear,0.66666667,1,Linear,0.4,1.0,0.1
890,,,,,,,,,
891,Twitter_volume_AAPL.csv,0,Linear,0.4,0,Linear,0.4,1,
892,rds_cpu_utilization_e47b3b.csv,0.0,Linear,0.66666667,1,Linear,0.4,1.0,0.2
893,,,,,,,,,
894,Twitter_volume_AAPL.csv,0,Linear,0.4,0,Linear,0.4,1,
895,rds_cpu_utilization_e47b3b.csv,0.0,Linear,0.66666667,1,Linear,0.4,1.0,0.30000000000000004
896,,,,,,,,,
897,Twitter_volume_AAPL.csv,0,Linear,0.4,0,Linear,0.4,1,
898,rds_cpu_utilization_e47b3b.csv,0.0,Linear,0.66666667,1,Linear,0.4,1.0,0.4
899,,,,,,,,,
900,Twitter_volume_AAPL.csv,0,Linear,0.4,0,Linear,0.4,1,
901,rds_cpu_utilization_e47b3b.csv,0.0,Linear,0.66666667,1,Linear,0.4,1.0,0.5
902,,,,,,,,,
903,Twitter_volume_AAPL.csv,0,Linear,0.4,0,Linear,0.4,1,
904,rds_cpu_utilization_e47b3b.csv,0.0,Linear,0.66666667,1,Linear,0.4,1.0,0.6000000000000001
905,,,,,,,,,
906,Twitter_volume_AAPL.csv,0,Linear,0.4,0,Linear,0.4,1,
907,rds_cpu_utilization_e47b3b.csv,0.0,Linear,0.66666667,1,Linear,0.4,1.0,0.7000000000000001
908,,,,,,,,,
909,Twitter_volume_AAPL.csv,0,Linear,0.4,0,Linear,0.4,1,
910,rds_cpu_utilization_e47b3b.csv,0.0,Linear,0.66666667,1,Linear,0.4,1.0,0.8
911,,,,,,,,,
912,Twitter_volume_AAPL.csv,0,Linear,0.4,0,Linear,0.4,1,
913,rds_cpu_utilization_e47b3b.csv,0.0,Linear,0.66666667,1,Linear,0.4,1.0,0.9
914,,,,,,,,,
915,Twitter_volume_AAPL.csv,0,Linear,0.4,0,Linear,0.4,1,
916,rds_cpu_utilization_e47b3b.csv,0.0,Linear,0.66666667,1,Linear,0.4,1.0,1.0
917,,,,,,,,,
918,rds_cpu_utilization_e47b3b.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
919,ec2_cpu_utilization_77c1ca.csv,0.0,KMeans,0.03921569,1,KMeans,0.66666667,1.0,0.0
920,,,,,,,,,
921,rds_cpu_utilization_e47b3b.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
922,ec2_network_in_5abac7.csv,0.0,Linear,0.66666667,1,Linear,0.66666667,1.0,0.1
923,,,,,,,,,
924,rds_cpu_utilization_e47b3b.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
925,ec2_network_in_5abac7.csv,0.0,Linear,0.66666667,1,Linear,0.66666667,1.0,0.2
926,,,,,,,,,
927,rds_cpu_utilization_e47b3b.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
928,ec2_network_in_5abac7.csv,0.0,Linear,0.66666667,1,Linear,0.66666667,1.0,0.30000000000000004
929,,,,,,,,,
930,rds_cpu_utilization_e47b3b.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
931,ec2_network_in_5abac7.csv,0.0,Linear,0.66666667,1,Linear,0.66666667,1.0,0.4
932,,,,,,,,,
933,rds_cpu_utilization_e47b3b.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
934,ec2_network_in_5abac7.csv,0.0,Linear,0.66666667,1,Linear,0.66666667,1.0,0.5
935,,,,,,,,,
936,rds_cpu_utilization_e47b3b.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
937,ec2_network_in_5abac7.csv,0.0,Linear,0.66666667,1,Linear,0.66666667,1.0,0.6000000000000001
938,,,,,,,,,
939,rds_cpu_utilization_e47b3b.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
940,ec2_network_in_5abac7.csv,0.0,Linear,0.66666667,1,Linear,0.66666667,1.0,0.7000000000000001
941,,,,,,,,,
942,rds_cpu_utilization_e47b3b.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
943,ec2_network_in_5abac7.csv,0.0,Linear,0.66666667,1,Linear,0.66666667,1.0,0.8
944,,,,,,,,,
945,rds_cpu_utilization_e47b3b.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
946,ec2_network_in_5abac7.csv,0.0,Linear,0.66666667,1,Linear,0.66666667,1.0,0.9
947,,,,,,,,,
948,rds_cpu_utilization_e47b3b.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
949,ec2_network_in_5abac7.csv,0.0,Linear,0.66666667,1,Linear,0.66666667,1.0,1.0
950,,,,,,,,,
951,ec2_network_in_5abac7.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
952,ec2_cpu_utilization_ac20cd.csv,0.0,KMeans,0.66666667,1,KMeans,0.66666667,1.0,0.0
953,,,,,,,,,
954,ec2_network_in_5abac7.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
955,ec2_cpu_utilization_ac20cd.csv,0.0,KMeans,0.66666667,1,KMeans,0.66666667,1.0,0.1
956,,,,,,,,,
957,ec2_network_in_5abac7.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
958,ec2_cpu_utilization_ac20cd.csv,0.0,KMeans,0.66666667,1,KMeans,0.66666667,1.0,0.2
959,,,,,,,,,
960,ec2_network_in_5abac7.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
961,ec2_cpu_utilization_ac20cd.csv,0.0,KMeans,0.66666667,1,KMeans,0.66666667,1.0,0.30000000000000004
962,,,,,,,,,
963,ec2_network_in_5abac7.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
964,ec2_cpu_utilization_ac20cd.csv,0.0,KMeans,0.66666667,1,KMeans,0.66666667,1.0,0.4
965,,,,,,,,,
966,ec2_network_in_5abac7.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
967,ec2_cpu_utilization_ac20cd.csv,0.0,KMeans,0.66666667,1,KMeans,0.66666667,1.0,0.5
968,,,,,,,,,
969,ec2_network_in_5abac7.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
970,ec2_cpu_utilization_ac20cd.csv,0.0,KMeans,0.66666667,1,KMeans,0.66666667,1.0,0.6000000000000001
971,,,,,,,,,
972,ec2_network_in_5abac7.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
973,ec2_cpu_utilization_ac20cd.csv,0.0,KMeans,0.66666667,1,KMeans,0.66666667,1.0,0.7000000000000001
974,,,,,,,,,
975,ec2_network_in_5abac7.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
976,ec2_cpu_utilization_ac20cd.csv,0.0,KMeans,0.66666667,1,KMeans,0.66666667,1.0,0.8
977,,,,,,,,,
978,ec2_network_in_5abac7.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
979,ec2_cpu_utilization_ac20cd.csv,0.0,KMeans,0.66666667,1,KMeans,0.66666667,1.0,0.9
980,,,,,,,,,
981,ec2_network_in_5abac7.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
982,ec2_cpu_utilization_ac20cd.csv,0.0,KMeans,0.66666667,1,KMeans,0.66666667,1.0,1.0
983,,,,,,,,,
984,ec2_cpu_utilization_ac20cd.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
985,ec2_cpu_utilization_fe7f93.csv,0.0,Linear,0.5,1,Linear,0.00312012,0.33645344999999993,0.0
986,,,,,,,,,
987,ec2_cpu_utilization_ac20cd.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
988,Twitter_volume_UPS.csv,0.0,Linear,0.28571429,1,Linear,0.00312012,0.33645344999999993,0.1
989,,,,,,,,,
990,ec2_cpu_utilization_ac20cd.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
991,Twitter_volume_UPS.csv,0.0,Linear,0.28571429,1,Linear,0.00312012,0.33645344999999993,0.2
992,,,,,,,,,
993,ec2_cpu_utilization_ac20cd.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
994,Twitter_volume_UPS.csv,0.0,Linear,0.28571429,1,Linear,0.00312012,0.33645344999999993,0.30000000000000004
995,,,,,,,,,
996,ec2_cpu_utilization_ac20cd.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
997,Twitter_volume_UPS.csv,0.0,Linear,0.28571429,1,Linear,0.00312012,0.33645344999999993,0.4
998,,,,,,,,,
999,ec2_cpu_utilization_ac20cd.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
1000,Twitter_volume_UPS.csv,0.0,Linear,0.28571429,1,Linear,0.00312012,0.33645344999999993,0.5
1001,,,,,,,,,
1002,ec2_cpu_utilization_ac20cd.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
1003,Twitter_volume_UPS.csv,0.0,Linear,0.28571429,1,Linear,0.00312012,0.33645344999999993,0.6000000000000001
1004,,,,,,,,,
1005,ec2_cpu_utilization_ac20cd.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
1006,Twitter_volume_UPS.csv,0.0,Linear,0.28571429,1,Linear,0.00312012,0.33645344999999993,0.7000000000000001
1007,,,,,,,,,
1008,ec2_cpu_utilization_ac20cd.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
1009,Twitter_volume_UPS.csv,0.0,Linear,0.28571429,1,Linear,0.00312012,0.33645344999999993,0.8
1010,,,,,,,,,
1011,ec2_cpu_utilization_ac20cd.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
1012,Twitter_volume_UPS.csv,0.0,Linear,0.28571429,1,Linear,0.00312012,0.33645344999999993,0.9
1013,,,,,,,,,
1014,ec2_cpu_utilization_ac20cd.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
1015,Twitter_volume_UPS.csv,0.0,Linear,0.28571429,1,Linear,0.00312012,0.33645344999999993,1.0
1016,,,,,,,,,
1017,Twitter_volume_UPS.csv,0,Linear,0.28571429,0,Linear,0.28571429,1,
1018,art_daily_jumpsdown.csv,0.0,KMeans,0.03030303,1,KMeans,0.22222222,0.93650793,0.0
1019,,,,,,,,,
1020,Twitter_volume_UPS.csv,0,Linear,0.28571429,0,Linear,0.28571429,1,
1021,art_daily_jumpsdown.csv,0.0,KMeans,0.03030303,1,KMeans,0.22222222,0.93650793,0.1
1022,,,,,,,,,
1023,Twitter_volume_UPS.csv,0,Linear,0.28571429,0,Linear,0.28571429,1,
1024,art_daily_jumpsdown.csv,0.0,KMeans,0.03030303,1,KMeans,0.22222222,0.93650793,0.2
1025,,,,,,,,,
1026,Twitter_volume_UPS.csv,0,Linear,0.28571429,0,Linear,0.28571429,1,
1027,art_daily_jumpsdown.csv,0.0,KMeans,0.03030303,1,KMeans,0.22222222,0.93650793,0.30000000000000004
1028,,,,,,,,,
1029,Twitter_volume_UPS.csv,0,Linear,0.28571429,0,Linear,0.28571429,1,
1030,art_daily_jumpsdown.csv,0.0,KMeans,0.03030303,1,KMeans,0.22222222,0.93650793,0.4
1031,,,,,,,,,
1032,Twitter_volume_UPS.csv,0,Linear,0.28571429,0,Linear,0.28571429,1,
1033,art_daily_jumpsdown.csv,0.0,KMeans,0.03030303,1,KMeans,0.22222222,0.93650793,0.5
1034,,,,,,,,,
1035,Twitter_volume_UPS.csv,0,Linear,0.28571429,0,Linear,0.28571429,1,
1036,art_daily_jumpsdown.csv,0.0,KMeans,0.03030303,1,KMeans,0.22222222,0.93650793,0.6000000000000001
1037,,,,,,,,,
1038,Twitter_volume_UPS.csv,0,Linear,0.28571429,0,Linear,0.28571429,1,
1039,art_daily_jumpsdown.csv,0.0,KMeans,0.03030303,1,KMeans,0.22222222,0.93650793,0.7000000000000001
1040,,,,,,,,,
1041,Twitter_volume_UPS.csv,0,Linear,0.28571429,0,Linear,0.28571429,1,
1042,art_daily_jumpsdown.csv,0.0,KMeans,0.03030303,1,KMeans,0.22222222,0.93650793,0.8
1043,,,,,,,,,
1044,Twitter_volume_UPS.csv,0,Linear,0.28571429,0,Linear,0.28571429,1,
1045,art_daily_jumpsdown.csv,0.0,KMeans,0.03030303,1,KMeans,0.22222222,0.93650793,0.9
1046,,,,,,,,,
1047,Twitter_volume_UPS.csv,0,Linear,0.28571429,0,Linear,0.28571429,1,
1048,art_daily_jumpsdown.csv,0.0,KMeans,0.03030303,1,KMeans,0.22222222,0.93650793,1.0
1049,,,,,,,,,
1050,art_daily_jumpsdown.csv,0,KMeans,0.03030303,0,KMeans,0.03030303,1,
1051,rogue_agent_key_hold.csv,0.0,Linear,0.003367,1,Linear,0.00049603,0.970193,0.0
1052,,,,,,,,,
1053,art_daily_jumpsdown.csv,0,KMeans,0.03030303,0,KMeans,0.03030303,1,
1054,exchange-2_cpm_results.csv,0.0,KMeans,0.8,1,KMeans,0.03030303,1.0,0.1
1055,,,,,,,,,
1056,art_daily_jumpsdown.csv,0,KMeans,0.03030303,0,KMeans,0.03030303,1,
1057,exchange-2_cpm_results.csv,0.0,KMeans,0.8,1,KMeans,0.03030303,1.0,0.2
1058,,,,,,,,,
1059,art_daily_jumpsdown.csv,0,KMeans,0.03030303,0,KMeans,0.03030303,1,
1060,exchange-2_cpm_results.csv,0.0,KMeans,0.8,1,KMeans,0.03030303,1.0,0.30000000000000004
1061,,,,,,,,,
1062,art_daily_jumpsdown.csv,0,KMeans,0.03030303,0,KMeans,0.03030303,1,
1063,exchange-2_cpm_results.csv,0.0,KMeans,0.8,1,KMeans,0.03030303,1.0,0.4
1064,,,,,,,,,
1065,art_daily_jumpsdown.csv,0,KMeans,0.03030303,0,KMeans,0.03030303,1,
1066,exchange-2_cpm_results.csv,0.0,KMeans,0.8,1,KMeans,0.03030303,1.0,0.5
1067,,,,,,,,,
1068,art_daily_jumpsdown.csv,0,KMeans,0.03030303,0,KMeans,0.03030303,1,
1069,exchange-2_cpm_results.csv,0.0,KMeans,0.8,1,KMeans,0.03030303,1.0,0.6000000000000001
1070,,,,,,,,,
1071,art_daily_jumpsdown.csv,0,KMeans,0.03030303,0,KMeans,0.03030303,1,
1072,exchange-2_cpm_results.csv,0.0,KMeans,0.8,1,KMeans,0.03030303,1.0,0.7000000000000001
1073,,,,,,,,,
1074,art_daily_jumpsdown.csv,0,KMeans,0.03030303,0,KMeans,0.03030303,1,
1075,exchange-2_cpm_results.csv,0.0,KMeans,0.8,1,KMeans,0.03030303,1.0,0.8
1076,,,,,,,,,
1077,art_daily_jumpsdown.csv,0,KMeans,0.03030303,0,KMeans,0.03030303,1,
1078,exchange-2_cpm_results.csv,0.0,KMeans,0.8,1,KMeans,0.03030303,1.0,0.9
1079,,,,,,,,,
1080,art_daily_jumpsdown.csv,0,KMeans,0.03030303,0,KMeans,0.03030303,1,
1081,exchange-2_cpm_results.csv,0.0,KMeans,0.8,1,KMeans,0.03030303,1.0,1.0
1082,,,,,,,,,
1083,exchange-2_cpm_results.csv,0,KMeans,0.8,0,KMeans,0.8,1,
1084,elb_request_count_8c0756.csv,0.0,Linear,0.66666667,1,Linear,0.5,0.7,0.0
1085,,,,,,,,,
1086,exchange-2_cpm_results.csv,0,KMeans,0.8,0,KMeans,0.8,1,
1087,elb_request_count_8c0756.csv,0.0,Linear,0.66666667,1,Linear,0.5,0.7,0.1
1088,,,,,,,,,
1089,exchange-2_cpm_results.csv,0,KMeans,0.8,0,KMeans,0.8,1,
1090,elb_request_count_8c0756.csv,0.0,Linear,0.66666667,1,Linear,0.5,0.7,0.2
1091,,,,,,,,,
1092,exchange-2_cpm_results.csv,0,KMeans,0.8,0,KMeans,0.8,1,
1093,elb_request_count_8c0756.csv,0.0,Linear,0.66666667,1,Linear,0.5,0.7,0.30000000000000004
1094,,,,,,,,,
1095,exchange-2_cpm_results.csv,0,KMeans,0.8,0,KMeans,0.8,1,
1096,elb_request_count_8c0756.csv,0.0,Linear,0.66666667,1,Linear,0.5,0.7,0.4
1097,,,,,,,,,
1098,exchange-2_cpm_results.csv,0,KMeans,0.8,0,KMeans,0.8,1,
1099,elb_request_count_8c0756.csv,0.0,Linear,0.66666667,1,Linear,0.5,0.7,0.5
1100,,,,,,,,,
1101,exchange-2_cpm_results.csv,0,KMeans,0.8,0,KMeans,0.8,1,
1102,elb_request_count_8c0756.csv,0.0,Linear,0.66666667,1,Linear,0.5,0.7,0.6000000000000001
1103,,,,,,,,,
1104,exchange-2_cpm_results.csv,0,KMeans,0.8,0,KMeans,0.8,1,
1105,elb_request_count_8c0756.csv,0.0,Linear,0.66666667,1,Linear,0.5,0.7,0.7000000000000001
1106,,,,,,,,,
1107,exchange-2_cpm_results.csv,0,KMeans,0.8,0,KMeans,0.8,1,
1108,elb_request_count_8c0756.csv,0.0,Linear,0.66666667,1,Linear,0.5,0.7,0.8
1109,,,,,,,,,
1110,exchange-2_cpm_results.csv,0,KMeans,0.8,0,KMeans,0.8,1,
1111,elb_request_count_8c0756.csv,0.0,Linear,0.66666667,1,Linear,0.5,0.7,0.9
1112,,,,,,,,,
1113,exchange-2_cpm_results.csv,0,KMeans,0.8,0,KMeans,0.8,1,
1114,elb_request_count_8c0756.csv,0.0,Linear,0.66666667,1,Linear,0.5,0.7,1.0
1115,,,,,,,,,
1116,elb_request_count_8c0756.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
1117,speed_6005.csv,0.0,Linear,0.66666667,1,Linear,0.66666667,1.0,0.0
1118,,,,,,,,,
1119,elb_request_count_8c0756.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
1120,speed_6005.csv,0.0,Linear,0.66666667,1,Linear,0.66666667,1.0,0.1
1121,,,,,,,,,
1122,elb_request_count_8c0756.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
1123,speed_6005.csv,0.0,Linear,0.66666667,1,Linear,0.66666667,1.0,0.2
1124,,,,,,,,,
1125,elb_request_count_8c0756.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
1126,speed_6005.csv,0.0,Linear,0.66666667,1,Linear,0.66666667,1.0,0.30000000000000004
1127,,,,,,,,,
1128,elb_request_count_8c0756.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
1129,speed_6005.csv,0.0,Linear,0.66666667,1,Linear,0.66666667,1.0,0.4
1130,,,,,,,,,
1131,elb_request_count_8c0756.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
1132,speed_6005.csv,0.0,Linear,0.66666667,1,Linear,0.66666667,1.0,0.5
1133,,,,,,,,,
1134,elb_request_count_8c0756.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
1135,speed_6005.csv,0.0,Linear,0.66666667,1,Linear,0.66666667,1.0,0.6000000000000001
1136,,,,,,,,,
1137,elb_request_count_8c0756.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
1138,speed_6005.csv,0.0,Linear,0.66666667,1,Linear,0.66666667,1.0,0.7000000000000001
1139,,,,,,,,,
1140,elb_request_count_8c0756.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
1141,speed_6005.csv,0.0,Linear,0.66666667,1,Linear,0.66666667,1.0,0.8
1142,,,,,,,,,
1143,elb_request_count_8c0756.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
1144,speed_6005.csv,0.0,Linear,0.66666667,1,Linear,0.66666667,1.0,0.9
1145,,,,,,,,,
1146,elb_request_count_8c0756.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
1147,speed_6005.csv,0.0,Linear,0.66666667,1,Linear,0.66666667,1.0,1.0
1148,,,,,,,,,
1149,speed_6005.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
1150,Twitter_volume_KO.csv,0.0,Linear,0.8,1,Linear,0.66666667,1.0,0.0
1151,,,,,,,,,
1152,speed_6005.csv,0,Linear,0.66666667,0,Linear,0.66666667,1,
