,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
145,speed_7578.csv,30528.70360795881,KMeans,0.75,1,KMeans,0.96766744,1.0,0.1
146,exchange-4_cpm_results.csv,32515.649990175083,KMeans,0.75,2,KMeans,0.96766744,1.0,0.1
147,exchange-3_cpc_results.csv,33378.357054144144,Linear,0.57142857,3,KMeans,0.96766744,1.0,0.1
148,exchange-4_cpc_results.csv,33600.56677891455,Linear,0.66666667,4,KMeans,0.96766744,1.0,0.1
149,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,33987.23237731979,KMeans,0.5,5,KMeans,0.96766744,1.0,0.1
150,exchange-2_cpm_results.csv,34660.10039357468,KMeans,0.8,6,KMeans,0.96766744,1.0,0.1
151,TravelTime_387.csv,34716.303446855694,KMeans,0.66666667,7,KMeans,0.96766744,1.0,0.1
152,rogue_agent_key_hold.csv,34961.044303674054,Linear,0.003367,8,KMeans,0.96766744,1.0,0.1
153,speed_t4013.csv,35426.46191267096,Linear,1.0,9,KMeans,0.96766744,1.0,0.1
154,occupancy_t4013.csv,35429.313954702346,Linear,1.0,10,KMeans,0.96766744,1.0,0.1
155,,,,,,,,,
156,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
157,speed_7578.csv,37556.866222969125,KMeans,0.75,1,KMeans,0.96766744,1.0,0.2
158,exchange-4_cpm_results.csv,39543.8126051854,KMeans,0.75,2,KMeans,0.96766744,1.0,0.2
159,exchange-3_cpc_results.csv,40406.51966915446,Linear,0.57142857,3,KMeans,0.96766744,1.0,0.2
160,exchange-4_cpc_results.csv,40628.72939392487,Linear,0.66666667,4,KMeans,0.96766744,1.0,0.2
161,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,41015.39499233011,KMeans,0.5,5,KMeans,0.96766744,1.0,0.2
162,exchange-2_cpm_results.csv,41688.263008584996,KMeans,0.8,6,KMeans,0.96766744,1.0,0.2
163,TravelTime_387.csv,41744.46606186601,KMeans,0.66666667,7,KMeans,0.96766744,1.0,0.2
164,rogue_agent_key_hold.csv,41989.20691868437,Linear,0.003367,8,KMeans,0.96766744,1.0,0.2
165,speed_t4013.csv,42454.62452768128,Linear,1.0,9,KMeans,0.96766744,1.0,0.2
166,occupancy_t4013.csv,42457.476569712664,Linear,1.0,10,KMeans,0.96766744,1.0,0.2
167,,,,,,,,,
168,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
169,KDD-Cup99 HTTP,34011.678243126735,RPCA,0.93849658,1,RPCA,0.96658986,0.99892242,0.30000000000000004
170,speed_7578.csv,50207.5589299877,KMeans,0.75,2,KMeans,0.96766744,1.0,0.30000000000000004
171,exchange-4_cpm_results.csv,52194.505312203975,KMeans,0.75,3,KMeans,0.96766744,1.0,0.30000000000000004
172,exchange-3_cpc_results.csv,53057.21237617304,Linear,0.57142857,4,KMeans,0.96766744,1.0,0.30000000000000004
173,exchange-4_cpc_results.csv,53279.42210094345,Linear,0.66666667,5,KMeans,0.96766744,1.0,0.30000000000000004
174,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,53666.08769934869,KMeans,0.5,6,KMeans,0.96766744,1.0,0.30000000000000004
175,exchange-2_cpm_results.csv,54338.95571560357,KMeans,0.8,7,KMeans,0.96766744,1.0,0.30000000000000004
176,TravelTime_387.csv,54395.15876888459,KMeans,0.66666667,8,KMeans,0.96766744,1.0,0.30000000000000004
177,rogue_agent_key_hold.csv,54639.89962570295,Linear,0.003367,9,KMeans,0.96766744,1.0,0.30000000000000004
178,speed_t4013.csv,55105.317234699854,Linear,1.0,10,KMeans,0.96766744,1.0,0.30000000000000004
179,,,,,,,,,
180,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
181,KDD-Cup99 HTTP,12083.81088429454,RPCA,0.93849658,1,RPCA,0.96658986,0.99892242,0.4
