,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
169,Landsat Satellite,1.2392349,Linear,0.71794872,1,Linear,0.00075245,0.9999179
170,Speech Accent Data,2.2884414,Linear,0.11764706,2,Linear,0.00075245,0.9999179
171,Pen-Based Recognition of Handwritten Text (Local),2.5637722,KMeans,0.52631579,3,Linear,0.00075245,0.9999179
172,Object Images,3.4836884,Gaussian,0.06772229,4,Linear,0.00075245,0.9999179
173,ec2_cpu_utilization_c6585a.csv,4.75216,Linear,0.0,5,Linear,0.00075245,0.9999179
174,cpu_utilization_asg_misconfiguration.csv,4.753887,KMeans,0.00775194,6,Linear,0.00075245,0.9999179
175,machine_temperature_system_failure.csv,4.7548594,Linear,0.4,7,Linear,0.00075245,0.9999179
176,ec2_disk_write_bytes_1ef3de.csv,4.755368,Linear,0.08695652,8,Linear,0.00075245,0.9999179
177,art_daily_flatmiddle.csv,4.7558866,KMeans,0.02,9,Linear,0.00075245,0.9999179
178,art_daily_jumpsdown.csv,4.7558866,KMeans,0.03030303,10,Linear,0.00075245,0.9999179
179,,,,,,,,
180,rds_cpu_utilization_cc0c53.csv,0,Gaussian,1.0,0,Gaussian,1.0,1
181,Landsat Satellite,1.7112436,Linear,0.71794872,1,Linear,0.66666667,0.66666667
182,Speech Accent Data,2.4376044,Linear,0.11764706,2,Linear,0.66666667,0.66666667
183,Pen-Based Recognition of Handwritten Text (Local),2.7321947,KMeans,0.52631579,3,Linear,0.66666667,0.66666667
184,Object Images,3.5210629,Gaussian,0.06772229,4,Linear,0.66666667,0.66666667
185,ec2_cpu_utilization_c6585a.csv,4.8940887,Linear,0.0,5,Linear,0.66666667,0.66666667
186,cpu_utilization_asg_misconfiguration.csv,4.8958282,KMeans,0.00775194,6,Linear,0.66666667,0.66666667
187,machine_temperature_system_failure.csv,4.896808,Linear,0.4,7,Linear,0.66666667,0.66666667
188,ec2_disk_write_bytes_1ef3de.csv,4.8973203,Linear,0.08695652,8,Linear,0.66666667,0.66666667
189,art_daily_flatmiddle.csv,4.897843,KMeans,0.02,9,Linear,0.66666667,0.66666667
190,art_daily_jumpsdown.csv,4.897843,KMeans,0.03030303,10,Linear,0.66666667,0.66666667
191,,,,,,,,
192,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1
193,Landsat Satellite,1.5201135,Linear,0.71794872,1,Linear,0.25,1.0
194,Speech Accent Data,2.2138019,Linear,0.11764706,2,Linear,0.25,1.0
195,Pen-Based Recognition of Handwritten Text (Local),2.5092735,KMeans,0.52631579,3,Linear,0.25,1.0
