,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
196,speed_7578.csv,59165166877166.69,KMeans,0.75,7,Linear,0.5,0.83333333,1.0
197,,,,,,,,,
198,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
199,TravelTime_451.csv,48985091.432006836,KMeans,0.4,1,KMeans,0.25,1.0,0.0
200,occupancy_6005.csv,149045087.10020828,Linear,1.0,2,KMeans,0.25,1.0,0.0
201,speed_6005.csv,199419556.6469574,Linear,0.66666667,3,Linear,0.25,1.0,0.0
202,occupancy_t4013.csv,484141973.46036434,Linear,1.0,4,Linear,0.25,1.0,0.0
203,speed_t4013.csv,485506269.1878662,Linear,1.0,5,Linear,0.25,1.0,0.0
204,TravelTime_387.csv,317128318785.897,KMeans,0.66666667,6,Linear,0.25,1.0,0.0
205,speed_7578.csv,59472737645692.83,KMeans,0.75,7,Linear,0.25,1.0,0.0
206,,,,,,,,,
207,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
208,occupancy_6005.csv,34721009.328445435,Linear,1.0,1,Linear,0.25,1.0,0.1
209,TravelTime_451.csv,91956171.6434784,KMeans,0.4,2,KMeans,0.25,1.0,0.1
210,speed_6005.csv,98424964.13162613,Linear,0.66666667,3,Linear,0.25,1.0,0.1
211,occupancy_t4013.csv,766901744.4580078,Linear,1.0,4,Linear,0.25,1.0,0.1
212,speed_t4013.csv,768653525.2498169,Linear,1.0,5,Linear,0.25,1.0,0.1
213,TravelTime_387.csv,401335241793.2968,KMeans,0.66666667,6,Linear,0.25,1.0,0.1
214,speed_7578.csv,75293242412378.05,KMeans,0.75,7,Linear,0.25,1.0,0.1
215,,,,,,,,,
216,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
217,speed_6005.csv,85759184.69903564,Linear,0.66666667,1,Linear,0.25,1.0,0.2
218,occupancy_6005.csv,104353297.44927979,Linear,1.0,2,Linear,0.25,1.0,0.2
219,TravelTime_451.csv,141524174.81655502,KMeans,0.4,3,Linear,0.25,1.0,0.2
