,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
295,speed_t4013.csv,3457731808.803744,Linear,1.0,7,Linear,0.25,1.0,1.0
296,,,,,,,,,
297,TravelTime_451.csv,0,KMeans,0.4,0,KMeans,0.4,1,
298,nyc_taxi.csv,2737753840.0653076,Linear,0.25,1,Linear,0.18181818,0.7818181799999999,0.0
299,TravelTime_387.csv,3209034961.561903,KMeans,0.66666667,2,KMeans,0.4,1.0,0.0
300,speed_6005.csv,3449549472.354897,Linear,0.66666667,3,Linear,0.18181818,0.7818181799999999,0.0
301,occupancy_6005.csv,3449960422.8682766,Linear,1.0,4,Linear,0.18181818,0.7818181799999999,0.0
302,TravelTime_451.csv,3450823480.069405,KMeans,0.4,5,Linear,0.18181818,0.7818181799999999,0.0
303,occupancy_t4013.csv,3457699209.8537483,Linear,1.0,6,Linear,0.18181818,0.7818181799999999,0.0
304,speed_t4013.csv,3457731808.803744,Linear,1.0,7,Linear,0.18181818,0.7818181799999999,0.0
305,,,,,,,,,
306,TravelTime_451.csv,0,KMeans,0.4,0,KMeans,0.4,1,
307,nyc_taxi.csv,2737753840.0653076,Linear,0.25,1,Linear,0.18181818,0.7818181799999999,0.1
