,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
248,Pen-Based Recognition of Handwritten Text (Local),0.61114514,KMeans,0.52631579,8,KMeans,0.00075287,0.99991832
249,Object Images,0.82418084,Gaussian,0.06772229,9,KMeans,0.00075287,0.99991832
250,art_increase_spike_density.csv,0.9321226,KMeans,0.15384615,10,KMeans,0.00075287,0.99991832
251,,,,,,,,
252,rds_cpu_utilization_cc0c53.csv,0,Gaussian,1.0,0,Gaussian,1.0,1
253,Pen-Based Recognition of Handwritten Text,0.04843676,KMeans,0.88648649,1,KMeans,1.0,1.0
254,ec2_cpu_utilization_c6585a.csv,0.053433537,Linear,0.0,2,KMeans,1.0,1.0
255,Letter Recognition,0.121097565,KMeans,0.44545455,3,KMeans,1.0,1.0
256,Landsat Satellite,0.23976052,Linear,0.71794872,4,KMeans,1.0,1.0
257,Statlog Shuttle,0.3711437,KMeans,0.96766744,5,KMeans,1.0,1.0
258,nyc_taxi.csv,0.5044943,Linear,0.25,6,KMeans,1.0,1.0
259,ambient_temperature_system_failure.csv,0.5152458,KMeans,0.8,7,KMeans,1.0,1.0
260,Pen-Based Recognition of Handwritten Text (Local),0.62340736,KMeans,0.52631579,8,KMeans,1.0,1.0
261,Object Images,0.8878428,Gaussian,0.06772229,9,KMeans,1.0,1.0
262,art_increase_spike_density.csv,0.9547613,KMeans,0.15384615,10,KMeans,1.0,1.0
263,,,,,,,,
264,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1
265,Pen-Based Recognition of Handwritten Text,0.022569776,KMeans,0.88648649,1,KMeans,0.25,1.0
266,ec2_cpu_utilization_c6585a.csv,0.027318,Linear,0.0,2,KMeans,0.25,1.0
267,Letter Recognition,0.123836875,KMeans,0.44545455,3,KMeans,0.25,1.0
268,Landsat Satellite,0.17476165,Linear,0.71794872,4,KMeans,0.25,1.0
269,Statlog Shuttle,0.31263757,KMeans,0.96766744,5,KMeans,0.25,1.0
270,ambient_temperature_system_failure.csv,0.49046302,KMeans,0.8,6,KMeans,0.25,1.0
271,nyc_taxi.csv,0.52524185,Linear,0.25,7,KMeans,0.25,1.0
272,Pen-Based Recognition of Handwritten Text (Local),0.5936303,KMeans,0.52631579,8,KMeans,0.25,1.0
273,Object Images,0.86843157,Gaussian,0.06772229,9,KMeans,0.25,1.0
274,art_increase_spike_density.csv,0.97390944,KMeans,0.15384615,10,KMeans,0.25,1.0
275,,,,,,,,
276,ec2_cpu_utilization_5f5533.csv,0,KMeans,0.57142857,0,KMeans,0.57142857,1
277,ec2_cpu_utilization_c6585a.csv,0.020702958,Linear,0.0,1,Linear,0.5,0.92857143
278,Pen-Based Recognition of Handwritten Text,0.023501754,KMeans,0.88648649,2,KMeans,0.57142857,1.0
279,Letter Recognition,0.13716185,KMeans,0.44545455,3,KMeans,0.57142857,1.0
280,Landsat Satellite,0.14219868,Linear,0.71794872,4,KMeans,0.57142857,1.0
281,Statlog Shuttle,0.28453314,KMeans,0.96766744,5,KMeans,0.57142857,1.0
282,nyc_taxi.csv,0.4353708,Linear,0.25,6,KMeans,0.57142857,1.0
283,Pen-Based Recognition of Handwritten Text (Local),0.5952865,KMeans,0.52631579,7,KMeans,0.57142857,1.0
284,ambient_temperature_system_failure.csv,0.6024164,KMeans,0.8,8,KMeans,0.57142857,1.0
285,Object Images,0.7675127,Gaussian,0.06772229,9,KMeans,0.57142857,1.0
286,art_increase_spike_density.csv,0.99549544,KMeans,0.15384615,10,KMeans,0.57142857,1.0
287,,,,,,,,
288,art_daily_flatmiddle.csv,0,KMeans,0.02,0,KMeans,0.02,1
289,ec2_cpu_utilization_c6585a.csv,0.009162188,Linear,0.0,1,Linear,0.0,0.98
290,Pen-Based Recognition of Handwritten Text,0.09918666,KMeans,0.88648649,2,KMeans,0.02,1.0
291,Letter Recognition,0.19314384,KMeans,0.44545455,3,KMeans,0.02,1.0
292,Landsat Satellite,0.2812575,Linear,0.71794872,4,KMeans,0.02,1.0
293,nyc_taxi.csv,0.40422535,Linear,0.25,5,Linear,0.0,0.98
294,Statlog Shuttle,0.40503383,KMeans,0.96766744,6,KMeans,0.02,1.0
295,Pen-Based Recognition of Handwritten Text (Local),0.64019084,KMeans,0.52631579,7,KMeans,0.02,1.0
296,ambient_temperature_system_failure.csv,0.6581452,KMeans,0.8,8,KMeans,0.02,1.0
