,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
99,Twitter_volume_UPS.csv,32.337257308499886,Linear,0.28571429,3,Linear,0.92639843,0.98790185,0.8
100,Twitter_volume_AMZN.csv,32.337686461074895,KMeans,0.66666667,4,Linear,0.92639843,0.98790185,0.8
101,Twitter_volume_GOOG.csv,32.33768772504043,Linear,0.4,5,Linear,0.92639843,0.98790185,0.8
102,Twitter_volume_CVS.csv,32.33768891893029,Linear,0.66666667,6,Linear,0.92639843,0.98790185,0.8
103,Twitter_volume_PFE.csv,32.33768948080943,KMeans,0.42857143,7,Linear,0.92639843,0.98790185,0.8
104,Twitter_volume_AAPL.csv,32.33769439857912,Linear,0.4,8,Linear,0.92639843,0.98790185,0.8
105,Twitter_volume_KO.csv,32.33814147401999,Linear,0.8,9,Linear,0.92639843,0.98790185,0.8
106,Twitter_volume_CRM.csv,32.338145872812035,KMeans,0.54545455,10,Linear,0.92639843,0.98790185,0.8
107,,,,,,,,,
108,KDD-Cup99 HTTP,0,RPCA,0.93849658,0,RPCA,0.93849658,1,
109,speed_t4013.csv,60.4605073926334,Linear,1.0,1,Linear,0.92639843,0.98790185,0.9
110,speed_6005.csv,60.461651953710756,Linear,0.66666667,2,Linear,0.92639843,0.98790185,0.9
111,Twitter_volume_UPS.csv,60.46194748850215,Linear,0.28571429,3,Linear,0.92639843,0.98790185,0.9
112,Twitter_volume_AMZN.csv,60.4621770160573,KMeans,0.66666667,4,Linear,0.92639843,0.98790185,0.9
113,Twitter_volume_GOOG.csv,60.46217769207865,Linear,0.4,5,Linear,0.92639843,0.98790185,0.9
114,Twitter_volume_CVS.csv,60.46217833062061,Linear,0.66666667,6,Linear,0.92639843,0.98790185,0.9
115,Twitter_volume_PFE.csv,60.46217863113696,KMeans,0.42857143,7,Linear,0.92639843,0.98790185,0.9
116,Twitter_volume_AAPL.csv,60.462181261365,Linear,0.4,8,Linear,0.92639843,0.98790185,0.9
117,Twitter_volume_KO.csv,60.46242037712345,Linear,0.8,9,Linear,0.92639843,0.98790185,0.9
118,Twitter_volume_CRM.csv,60.4624227298041,KMeans,0.54545455,10,Linear,0.92639843,0.98790185,0.9
119,,,,,,,,,
120,KDD-Cup99 HTTP,0,RPCA,0.93849658,0,RPCA,0.93849658,1,
121,speed_t4013.csv,120.87721303160974,Linear,1.0,1,Linear,0.92639843,0.98790185,1.0
122,speed_6005.csv,120.87778552358634,Linear,0.66666667,2,Linear,0.92639843,0.98790185,1.0
123,Twitter_volume_UPS.csv,120.87793334689701,Linear,0.28571429,3,Linear,0.92639843,0.98790185,1.0
124,Twitter_volume_AMZN.csv,120.87804815447481,KMeans,0.66666667,4,Linear,0.92639843,0.98790185,1.0
125,Twitter_volume_GOOG.csv,120.87804849261498,Linear,0.4,5,Linear,0.92639843,0.98790185,1.0
126,Twitter_volume_CVS.csv,120.87804881200827,Linear,0.66666667,6,Linear,0.92639843,0.98790185,1.0
127,Twitter_volume_PFE.csv,120.878048962324,KMeans,0.42857143,7,Linear,0.92639843,0.98790185,1.0
128,Twitter_volume_AAPL.csv,120.87805027794187,Linear,0.4,8,Linear,0.92639843,0.98790185,1.0
129,Twitter_volume_KO.csv,120.87816988180487,Linear,0.8,9,Linear,0.92639843,0.98790185,1.0
130,Twitter_volume_CRM.csv,120.87817105859939,KMeans,0.54545455,10,Linear,0.92639843,0.98790185,1.0
131,,,,,,,,,
132,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
133,speed_7578.csv,11.258997599643418,KMeans,0.75,1,KMeans,0.96766744,1.0,0.0
134,exchange-4_cpm_results.csv,11.5036359420181,KMeans,0.75,2,KMeans,0.96766744,1.0,0.0
135,exchange-3_cpc_results.csv,11.613489508529387,Linear,0.57142857,3,KMeans,0.96766744,1.0,0.0
136,exchange-4_cpc_results.csv,11.642129354546757,Linear,0.66666667,4,KMeans,0.96766744,1.0,0.0
137,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,11.692296409210146,KMeans,0.5,5,KMeans,0.96766744,1.0,0.0
138,exchange-2_cpm_results.csv,11.780584463745122,KMeans,0.8,6,KMeans,0.96766744,1.0,0.0
139,TravelTime_387.csv,11.788015053316238,KMeans,0.66666667,7,KMeans,0.96766744,1.0,0.0
