,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
172,TravelTime_387.csv,5.71173022487834,KMeans,0.66666667,4,KMeans,0.52631579,1.0,0.30000000000000004
173,exchange-4_cpc_results.csv,5.711831791340819,Linear,0.66666667,5,KMeans,0.52631579,1.0,0.30000000000000004
174,rogue_agent_key_hold.csv,5.7120408945554315,Linear,0.003367,6,KMeans,0.52631579,1.0,0.30000000000000004
175,exchange-3_cpc_results.csv,5.712149303313534,Linear,0.57142857,7,Linear,0.02505219,0.4987364000000001,0.30000000000000004
176,occupancy_t4013.csv,5.712969071980564,Linear,1.0,8,Linear,0.02505219,0.4987364000000001,0.30000000000000004
177,ec2_cpu_utilization_fe7f93.csv,5.713223368706408,Linear,0.5,9,Linear,0.02505219,0.4987364000000001,0.30000000000000004
178,ec2_request_latency_system_failure.csv,5.713223368706408,KMeans,0.66666667,10,Linear,0.02505219,0.4987364000000001,0.30000000000000004
179,,,,,,,,,
180,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
181,Speech Accent Data,2.8344512377180577,Linear,0.11764706,1,Linear,0.02505219,0.4987364000000001,0.4
182,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,5.717297798728323,KMeans,0.5,2,KMeans,0.52631579,1.0,0.4
183,exchange-2_cpm_results.csv,5.717458740194057,KMeans,0.8,3,KMeans,0.52631579,1.0,0.4
184,TravelTime_387.csv,5.717513116888214,KMeans,0.66666667,4,KMeans,0.52631579,1.0,0.4
185,exchange-4_cpc_results.csv,5.717614580624656,Linear,0.66666667,5,KMeans,0.52631579,1.0,0.4
186,rogue_agent_key_hold.csv,5.717823472360231,Linear,0.003367,6,KMeans,0.52631579,1.0,0.4
187,exchange-3_cpc_results.csv,5.717931771483925,Linear,0.57142857,7,Linear,0.02505219,0.4987364000000001,0.4
188,occupancy_t4013.csv,5.7187507112486085,Linear,1.0,8,Linear,0.02505219,0.4987364000000001,0.4
189,ec2_cpu_utilization_fe7f93.csv,5.719004750892675,Linear,0.5,9,Linear,0.02505219,0.4987364000000001,0.4
190,ec2_request_latency_system_failure.csv,5.719004750892675,KMeans,0.66666667,10,Linear,0.02505219,0.4987364000000001,0.4
191,,,,,,,,,
192,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
